"1.0","126.39999999999951","38.0",
"1.0","23.20000000000001","0.0",
"135.8241175775752","1.0","28.609853326932143",
"1.0","140.7999999999994","38.0",
"1.0","179.19999999999902","0.0",
"1.0","1.0","24.000000000000014",
"134.58882234011273","1.0","38.0",
"3.634734942770285","90.8511972117856","38.0",
"1.0","175.15548680978074","23.551225640587823",
"1.0","131.79999999999947","38.0",
"1.0","177.4674539836186","0.0",
"172.43591602017597","1.0","38.0",
"181.0961486407655","1.0","0.0",
"1.0","128.1999999999995","38.0",
"122.8391563754931","1.0","0.0",
"1.0","127.66366533285809","33.86467619161135",
"113.6000000000003","1.0","0.0",
"19.0","4.0","4.0",
"141.04645127821215","67.06517448590144","38.0",
"109.99999999999966","1.0","0.0",
"86.79999999999988","1.0","0.0",
"28.400000000000027","1.0","38.0",
"142.6968097975237","71.5185489980689","38.0",
"1.0","176.79999999999905","0.0",
"1.0","133.59999999999945","38.0",
"132.22469041023896","19.46590962692608","38.0",
"141.66060312500937","17.48532789544054","38.0",
"1.0","141.37868840845655","36.13761950533627",
"55.0","1.0","6.799999999999999",
"1.0","80.79999999999986","0.0",
"1.0","27.312720115935427","36.76842949969621",
"142.58757176708684","1.0","0.0",
"63.6860907488694","108.44041204532239","38.0",
"158.6760337710776","1.0","35.68962653896728",
"1.0","65.80000000000008","38.0",
"32.95976199979781","130.1723160944662","38.0",
"1.0","156.8136179320197","35.62341848950988",
"81.63260695364463","1.0","5.395714865127076",
"174.75453549529942","1.0","38.0",
"180.20196680573116","1.0","0.0",
"69.35741028928513","115.61071225174763","38.0",
"142.31729185072388","1.0","38.0",
"1.0","133.99893168476666","11.436607526170041",
"139.5999999999994","1.0","38.0",
"1.0","51.40000000000008","38.0",
"6.641447965205316","1.0","15.508969496217642",
"175.86670499122104","1.0","35.47127978135047",
"162.25129264429216","1.0","26.19173184459961",
"179.79999999999902","1.0","0.0",
"1.0","146.44784028761552","38.0",
"1.0","94.59999999999981","0.0",
"1.0","5.8154424895198495","2.1656841232235804",
"1.0","11.0","3.6",
"150.4772663859376","1.0","38.0",
"1.0","108.99999999999967","0.0",
"22.0","1.0","0.8858138944509177",
"169.96296368925937","9.800388195860048","38.0",
"1.0","8.675997238419587","29.353257943099095",
"156.39887243757244","1.0","0.0",
"159.23762211630006","21.563060189229613","38.0",
"109.96660027085129","22.881738578459082","38.0",
"1.0","47.20000000000007","0.0",
"1.0","177.99999999999903","0.0",
"60.94453061630897","130.00974650587472","38.0",
"1.0","170.7999999999991","0.0",
"1.0","94.59999999999981","38.0",
"97.59999999999978","1.0","0.0",
"156.03230312604668","1.0","34.80470424821539",
"1.0","142.0","0.29898037148441625",
"126.64188436138733","22.73582728671077","38.0",
"72.69117592364675","120.6883310177769","38.0",
"114.0","5.0","9.0",
"155.89465495787587","1.0","32.14243745188298",
"1.0","76.22513281494604","0.0",
"159.0918334532684","1.0","8.662462724011002",
"106.0","1.0","9.148818352781982",
"38.54192033411729","137.68774830312344","38.0",
"154.70716340423004","1.0","34.52452522113059",
"138.07031895479716","1.0","38.0",
"69.31423282587413","1.0","35.66642380494653",
"178.522423212218","1.0","29.107837142536717",
"1.0","18.999999999999993","0.0",
"47.62837992868643","154.90061173206686","38.0",
"11.0","1.0","0.5999999999999998",
"180.07783541261043","1.0","0.0",
"1.0","2.0","19.200000000000003",
"1.246183071772088","135.57537046826866","38.0",
"170.14949128654553","1.0","16.873819828880688",
"1.0","32.80000000000003","38.0",
"158.39999999999998","1.0","0.0",
"16.29449845374343","138.77306389323073","38.0",
"1.0","29.800000000000026","0.0",
"1.0","120.39999999999957","38.0",
"1.0","170.70248424062504","11.383458918071582",
"1.0","169.79999999999959","0.0",
"1.0","174.59999999999906","0.0",
"47.94708830082046","24.412982377093897","38.0",
"3.0","5.3282925648220685","6.0",
"141.39999999999938","1.0","38.0",
"69.30526673551967","1.0","28.14145324914704",
